mean_throughput_time,std_throughput_time,median_throughput_time,min_throughput_time,max_throughput_time,blocking_probability,num_blocking_events,theatre_blocked_time,theatre_blocked_fraction,all_recovery_busy_probability,num_patients_completed,num_patients_arrived,mean_wait_prep,max_wait_prep,mean_wait_operation,max_wait_operation,mean_wait_recovery,max_wait_recovery,mean_prep_queue,max_prep_queue,mean_prep_utilization,mean_theatre_queue,max_theatre_queue,mean_theatre_utilization,mean_recovery_queue,max_recovery_queue,mean_recovery_utilization,replication_id,mean_blocking_duration,max_blocking_duration
143.27929034693878,77.7053339514013,166.9145212722142,11.632121316976963,277.8753240372504,0.2222222222222222,6,7.4763576933912645,0.00934544711673908,0.05063291139240506,27,36,17.037132916054617,80.40714296034889,34.22206431582739,112.03069950623035,0.27690213679226905,7.4763576933912645,0.6329113924050633,5,0.5569620253164557,1.5316455696202531,7,0.6582278481012658,0.012658227848101266,1,0.34177215189873417,10,1.2460596155652108,7.4763576933912645
148.86535042662265,68.437786355654,156.82104207487737,12.584902549021933,291.4162026657524,0.20588235294117646,7,17.247700802259942,0.021559626002824926,0.05063291139240506,34,41,7.052828846393472,64.95004092746615,51.05843564495415,144.8147685181811,0.5072853177135277,13.193764579827416,0.2911392405063291,3,0.5021097046413504,2.4556962025316458,7,0.7721518987341772,0.012658227848101266,1,0.3924050632911392,11,2.463957257465706,13.193764579827416
134.4757254125084,86.52770583339898,116.98856409266239,21.217524936626774,372.39437093834226,0.30303030303030304,10,106.79589274323337,0.1334948659290417,0.20253164556962025,33,41,19.801074713065432,137.74704483184746,9.323580649851845,59.18648122609659,3.2362391740373746,26.279320016848146,0.8987341772151899,5,0.6835443037974683,0.35443037974683544,3,0.7341772151898734,0.12658227848101267,1,0.43670886075949367,12,10.679589274323337,26.279320016848146
277.0264890129659,110.11644370561207,250.33122723652485,113.32352760160234,547.5799383756436,0.03333333333333333,1,33.39912763113216,0.0417489095389152,0.06329113924050633,30,46,6.4041837955516865,48.05753503683093,180.09944433957455,346.5931890237828,0.0,0.0,0.3670886075949367,3,0.5400843881856539,8.20253164556962,11,1.0,0.02531645569620253,1,0.34177215189873417,13,0.0,0.0
125.5884723829423,73.83560526460894,110.07428305805917,41.94860093461918,343.82874603378843,0.3157894736842105,12,25.132203207558746,0.03141525400944843,0.12658227848101267,38,44,24.536105025118815,99.50180780778646,6.496451617581448,42.779932475838166,0.48193726528832687,11.547749865549122,1.2531645569620253,6,0.679324894514768,0.4050632911392405,2,0.759493670886076,0.012658227848101266,1,0.4462025316455696,14,1.5261346734130352,11.547749865549122
127.66120286420852,54.381460137964126,127.30400841175828,33.11101061105518,258.8258868955443,0.36363636363636365,12,29.84670095705087,0.03730837619631359,0.1518987341772152,33,39,3.4402396924760135,21.098093685197,26.010469766751157,99.25974008444268,0.904445483546996,12.222039124346338,0.12658227848101267,2,0.4978902953586498,1.2025316455696202,5,0.759493670886076,0.05063291139240506,1,0.4810126582278481,15,2.4872250797542392,12.222039124346338
192.37688468300348,100.31427713470339,194.67692189815696,21.46999840900105,458.5981882937352,0.2727272727272727,9,38.92598073498925,0.048657475918736565,0.1518987341772152,33,46,11.781292425861803,62.99703076644755,76.80897313494931,200.231536070399,0.28670245126840077,6.862116161346876,0.5189873417721519,4,0.6666666666666666,4.1645569620253164,13,0.8354430379746836,0.0379746835443038,1,0.5126582278481012,16,1.0512423213174695,6.862116161346876
118.38850823004088,55.19962505140296,128.99342577895175,19.77270128653481,231.043515145642,0.1875,6,2.854539270064379,0.0035681740875804736,0.06329113924050633,32,37,1.8298664046674258,28.026017855579425,29.022892168648944,124.69373038649786,0.08920435218951184,2.8427834971271295,0.0759493670886076,2,0.510548523206751,1.0886075949367089,5,0.759493670886076,0.0,0,0.3449367088607595,17,0.4757565450107298,2.8427834971271295
117.88876052896073,54.59222614765066,103.86988450137886,30.842788315465555,235.4427634957098,0.13333333333333333,4,11.075976891478234,0.013844971114347793,0.02531645569620253,30,40,1.5726419882875713,17.478786981317654,31.095809947057237,82.05920974706453,0.0,0.0,0.02531645569620253,1,0.43881856540084374,1.1645569620253164,5,0.6835443037974683,0.0,0,0.2689873417721519,18,0.0,0.0
103.74345336489922,78.88735216186564,87.0328967367342,20.111952263509693,329.6207293399186,0.07692307692307693,2,0.0,0.0,0.0759493670886076,26,41,3.723423706902045,31.969417516876547,5.415562999402308,34.76768236570388,0.0,0.0,0.13924050632911392,3,0.5147679324894514,0.5063291139240507,5,0.5189873417721519,0.0,0,0.33544303797468356,19,0.0,0.0
