mean_throughput_time,std_throughput_time,median_throughput_time,min_throughput_time,max_throughput_time,blocking_probability,num_blocking_events,theatre_blocked_time,theatre_blocked_fraction,num_patients_completed,num_patients_arrived,mean_wait_prep,max_wait_prep,mean_wait_operation,max_wait_operation,mean_wait_recovery,max_wait_recovery,mean_prep_queue,max_prep_queue,mean_prep_utilization,mean_theatre_queue,max_theatre_queue,mean_theatre_utilization,mean_recovery_queue,max_recovery_queue,mean_recovery_utilization,mean_blocking_duration,max_blocking_duration,replication_id
248.75201188438345,84.54239131311004,242.25210395180596,70.61263779921194,466.9944711259506,0.5952380952380952,25,169.2071461413559,0.17625744389724574,42,61,11.122395624059068,62.99703076644755,121.01230228191554,247.16839600500953,3.619968519198126,37.03794329409675,0.4,3,0.6888888888888889,5.8,13,1.0,0.26666666666666666,1,0.5777777777777776,6.081547112252852,37.03794329409675,16
122.93100980463241,55.23498419806551,114.74463376974381,19.77270128653481,253.42967889538272,0.5111111111111111,23,46.514213339848766,0.048452305562342465,45,58,1.1808318891853875,26.909682376100875,30.555280093353808,124.69373038649786,1.010164022627689,15.684775071575359,0.0,0,0.5777777777777778,1.6,4,0.9333333333333333,0.06666666666666667,1,0.5333333333333333,1.9764078703585215,15.684775071575359,17
130.0908663012783,60.490542695895144,124.59565604719342,45.31336003847025,269.1681602448539,0.2972972972972973,11,77.6978430638838,0.08093525319154563,37,60,0.7694791042197143,9.322331001739144,40.4880436472843,125.33508559262077,0.49508191407880064,9.241041589646443,0.0,0,0.4666666666666667,2.7333333333333334,6,0.8,0.0,0,0.31111111111111106,1.6652755291741477,9.241041589646443,18
158.74578816745458,68.82033161646471,170.92257524151933,20.33063404989582,319.30431648950605,0.42857142857142855,15,110.66643937556853,0.11527754101621722,35,62,3.0131982590582247,31.969417516876547,60.32154592863383,144.54249869915589,3.1618982678733865,48.913100197629205,0.06666666666666667,1,0.6,2.7333333333333334,7,0.8,0.2,1,0.4666666666666667,7.377762625037902,48.913100197629205,19
223.44731071699437,87.95921828830997,223.46895255656455,82.14057041962451,468.378279461587,0.45454545454545453,15,26.01441393616716,0.027098347850174124,33,52,2.874763665069109,43.27866141279469,122.84149490728366,259.08648918190454,0.6991991926228551,16.515144359058695,0.2,2,0.3777777777777777,4.933333333333334,8,0.9333333333333333,0.0,0,0.4888888888888888,1.5382382237702814,16.515144359058695,20
156.84378187895993,74.03545815381348,159.41831874721652,43.264547048104305,412.10379681835536,0.3953488372093023,17,53.74220091322226,0.05598145928460652,43,63,1.4465878876102762,35.171637770152415,71.90372898748855,151.87852179818174,1.2294249859008544,28.873349814137896,0.06666666666666667,1,0.5555555555555555,3.2666666666666666,8,0.8666666666666667,0.13333333333333333,1,0.4888888888888888,3.109722023160985,28.873349814137896,21
245.98147307759118,113.13299501367806,229.47963497187328,80.68667217883285,513.159611090018,0.6590909090909091,29,187.06657348495264,0.19486101404682568,44,73,35.95527527586869,126.05876668840517,100.20646747042801,201.00073214950078,4.251513033748924,31.567588507621167,0.8,5,0.6666666666666666,4.333333333333333,10,1.0,0.13333333333333333,1,0.711111111111111,6.450571499481126,31.567588507621167,22
228.02442548584025,83.55179846495278,238.29040910486447,49.57913493986291,468.2321942333999,0.3142857142857143,11,56.68228423412029,0.05904404607720863,35,62,8.63962001932281,37.59569987497184,101.99593757341817,194.0943860620996,1.5533141328276916,38.682689974617006,0.9333333333333333,3,0.8222222222222222,4.533333333333333,7,0.9333333333333333,0.06666666666666667,1,0.33333333333333326,4.942363149906291,38.682689974617006,23
149.16486602328786,65.63958827401422,127.7413651318252,20.03867916291358,293.8875378940156,0.36363636363636365,12,23.903245326114757,0.02489921388136954,33,50,1.4617534487491992,20.82713810815622,49.37418449075772,186.3913213781551,0.7243407674580229,16.22961828473501,0.0,0,0.33333333333333326,2.0,7,0.8,0.0,0,0.4444444444444444,1.9919371105095631,16.22961828473501,24
153.1736242471042,54.67061677992363,158.72639839126927,58.56211259230281,265.7731173907107,0.45,18,50.59251914165668,0.05270054077255904,40,62,2.6489875359701016,41.643904820979515,55.179655614913564,140.8353613881826,1.0103095888120606,16.107986347360338,0.13333333333333333,1,0.6444444444444444,2.466666666666667,6,1.0,0.06666666666666667,1,0.5999999999999999,2.2451324195823568,16.107986347360338,25
226.90705453011483,66.00865499567311,219.17003433304552,99.99516107727493,411.4156690632773,0.625,25,139.94622063874272,0.145777313165357,40,64,1.827487749486781,20.41374963260091,114.4473756332039,253.79820151148397,3.4986555159685677,26.43191889545892,0.8666666666666667,4,0.6888888888888888,4.933333333333334,10,1.0,0.0,0,0.7555555555555554,5.5978488255497085,26.43191889545892,26
341.72032097972834,112.79621567299183,357.06424628834236,157.23417083996486,535.4350883147488,0.4857142857142857,17,157.39233558364703,0.16395034956629898,35,74,6.344493282257919,35.56375190986114,220.93606241789394,365.8778118546019,3.4103330189944896,40.456500852741556,0.3333333333333333,3,0.5999999999999999,11.6,21,1.0,0.13333333333333333,1,0.5777777777777777,7.021273862635714,40.456500852741556,27
167.9471583706619,67.31445780932627,168.26126031683845,56.15454571058535,314.3485568348025,0.2777777777777778,10,51.8975174934173,0.05405991405564302,36,53,1.661650069436168,33.716377667224606,64.14690415380375,140.6623329329683,1.4337858235842242,25.23499381681995,0.2,2,0.46666666666666673,3.466666666666667,9,1.0,0.0,0,0.4444444444444444,5.1616289649032066,25.23499381681995,28
141.51666840348554,53.953970216366095,141.95068985098118,32.17330725052807,312.7087701332399,0.4772727272727273,21,79.32602561246304,0.08263127667964901,44,66,11.389896648209659,56.76638672423945,29.51943343308021,117.61119912128868,1.478504042131396,25.153167900970402,0.13333333333333333,1,0.5777777777777777,1.4666666666666666,4,0.7333333333333333,0.06666666666666667,1,0.6222222222222221,3.0978179930372107,25.153167900970402,29
